ApplicantID,UserID,IncomeType,EducationType,FamilyStatus,HousingType,EmploymentDays,AnnualIncome,Age,NumChildren,OwnsCar,OwnsRealty,HistoryID,PastDefaults,OverdueMonths,CreditUtilization,ExistingCreditLines,Approved
242,144,Pensioner,Higher education,Married,House / apartment,-4787.0,32061.75,50,1,N,Y,242,0,0,0.181,5,1
243,97,Working,Incomplete higher,Married,With parents,-5656.0,40244.41,39,0,N,Y,243,1,2,0.047,0,0
244,124,Commercial associate,Lower secondary,Married,With parents,-14302.0,59812.18,38,1,N,N,244,0,0,0.531,6,1
245,187,Working,Higher education,Widow,House / apartment,-2941.0,76794.81,44,0,N,N,245,1,2,0.079,0,0
246,70,Working,Higher education,Married,House / apartment,-3538.0,66511.89,40,1,N,N,246,0,1,0.207,1,1
247,93,Commercial associate,Higher education,Single,House / apartment,-6062.0,20725.08,27,0,N,Y,247,0,1,0.133,9,1
248,3,State servant,Secondary,Civil marriage,House / apartment,-8929.0,37889.09,27,0,N,Y,248,0,0,0.294,6,0
249,148,State servant,Higher education,Married,Municipal apartment,-9261.0,29275.74,36,1,Y,Y,249,0,0,0.442,0,1
250,187,Working,Higher education,Married,House / apartment,-5848.0,26328.55,62,0,Y,N,250,0,1,0.232,4,1
251,164,Working,Higher education,Single,House / apartment,-11509.0,48664.03,34,1,N,Y,251,0,0,0.22,2,0
252,147,Working,Secondary,Separated,Office apartment,-11703.0,18954.43,32,0,Y,N,252,0,1,0.439,3,0
253,90,Student,Higher education,Single,House / apartment,-12023.0,76876.7,49,1,N,N,253,0,0,0.131,7,1
254,195,Student,Higher education,Married,With parents,-14792.0,68538.79,35,0,N,Y,254,0,0,0.059,8,1
255,147,Commercial associate,Secondary,Civil marriage,House / apartment,-11684.0,101593.46,28,1,N,Y,255,0,0,0.291,5,1
256,148,Pensioner,Secondary,Married,House / apartment,-9593.0,30333.55,59,1,N,Y,256,0,2,0.232,1,0
257,96,Commercial associate,Incomplete higher,Single,House / apartment,-7767.0,31706.92,29,0,Y,N,257,0,0,0.317,1,1
258,199,Commercial associate,Higher education,Civil marriage,House / apartment,-13109.0,78705.92,48,1,Y,Y,258,1,2,0.17,8,0
259,52,Working,Secondary,Married,House / apartment,-5632.0,81430.65,47,0,N,Y,259,0,0,0.451,8,0
260,161,Working,Secondary,Single,House / apartment,-174.0,89939.81,27,1,N,N,260,0,1,0.146,9,1
261,168,Commercial associate,Higher education,Single,House / apartment,-11494.0,82402.68,64,1,N,Y,261,0,2,0.203,6,1
262,128,Commercial associate,Secondary,Civil marriage,With parents,-12961.0,54101.4,34,0,N,Y,262,1,0,0.203,3,0
263,39,Working,Higher education,Married,House / apartment,-11711.0,39853.72,31,1,N,N,263,0,1,0.113,3,1
264,82,State servant,Lower secondary,Married,Rented apartment,-5356.0,68237.5,52,1,N,N,264,0,0,0.342,1,1
265,104,Working,Higher education,Civil marriage,House / apartment,-8355.0,40181.7,48,0,Y,Y,265,1,0,0.47,9,0
266,129,Working,Secondary,Married,House / apartment,-10239.0,51399.19,26,0,N,Y,266,0,0,0.122,5,1
267,11,Commercial associate,Higher education,Married,With parents,-2948.0,41282.7,55,0,N,N,267,1,0,0.557,6,0
268,185,Commercial associate,Lower secondary,Widow,House / apartment,-13383.0,55269.95,26,3,Y,N,268,1,2,0.192,6,0
269,178,Commercial associate,Higher education,Married,House / apartment,-6814.0,85727.6,44,1,N,Y,269,0,3,0.323,5,1
270,151,Working,Lower secondary,Widow,House / apartment,-444.0,41887.71,29,0,N,N,270,0,1,0.623,5,0
271,159,Working,Incomplete higher,Married,Municipal apartment,-14566.0,39119.54,22,1,Y,N,271,0,2,0.212,4,1
272,42,Commercial associate,Higher education,Married,House / apartment,-4481.0,46734.54,58,0,N,Y,272,0,2,0.702,7,0
273,99,Commercial associate,Incomplete higher,Single,House / apartment,-13354.0,28838.28,34,1,Y,Y,273,0,1,0.456,4,0
274,7,Working,Academic degree,Single,House / apartment,-3645.0,66095.39,51,0,N,N,274,1,0,0.33,8,0
275,144,Commercial associate,Higher education,Single,Municipal apartment,-8333.0,51659.71,50,0,N,Y,275,1,2,0.752,6,0
276,90,Working,Higher education,Married,House / apartment,-672.0,48246.33,47,1,N,N,276,0,1,0.687,1,0
277,112,Commercial associate,Secondary,Civil marriage,House / apartment,-9742.0,56834.21,56,1,Y,N,277,0,0,0.177,2,1
278,60,Pensioner,Higher education,Married,House / apartment,-2046.0,25253.54,51,1,Y,N,278,0,1,0.289,7,0
279,113,Working,Higher education,Married,House / apartment,-7810.0,92069.0,62,1,N,Y,279,0,1,0.465,8,1
280,2,Working,Higher education,Married,House / apartment,-13560.0,38799.33,26,2,Y,N,280,1,2,0.488,7,0
281,129,Pensioner,Higher education,Single,Municipal apartment,-8905.0,41413.38,63,0,Y,Y,281,0,3,0.247,1,0
282,48,Commercial associate,Higher education,Married,House / apartment,-8125.0,72349.71,38,1,Y,Y,282,1,0,0.161,9,0
283,140,Commercial associate,Higher education,Married,House / apartment,-10557.0,64540.94,34,0,N,Y,283,0,1,0.188,4,0
284,197,Pensioner,Incomplete higher,Married,Rented apartment,-10140.0,120510.03,40,0,Y,N,284,0,2,0.088,8,1
285,37,Pensioner,Secondary,Married,House / apartment,-5875.0,31750.77,31,0,N,Y,285,2,0,0.041,7,0
286,160,State servant,Higher education,Married,House / apartment,-2530.0,32146.47,57,0,N,N,286,0,2,0.314,3,1
287,9,Working,Secondary,Single,House / apartment,-4253.0,28619.93,60,0,N,Y,287,0,2,0.269,6,1
288,99,Working,Secondary,Married,House / apartment,-467.0,52056.51,24,1,N,N,288,0,2,0.16,2,1
289,147,Working,Lower secondary,Civil marriage,House / apartment,-1007.0,43401.06,64,0,Y,Y,289,0,0,0.547,2,1
290,48,Working,Higher education,Single,House / apartment,-5662.0,35850.6,26,2,N,Y,290,0,0,0.489,2,0
291,131,Commercial associate,Higher education,Married,Office apartment,-2812.0,47593.3,43,0,Y,N,291,0,0,0.358,5,1
292,148,Working,Lower secondary,Single,Rented apartment,-7287.0,30808.2,28,0,N,Y,292,0,1,0.151,8,1
293,152,State servant,Lower secondary,Married,With parents,-14620.0,98290.19,50,0,N,Y,293,1,1,0.139,2,0
294,54,Commercial associate,Secondary,Single,House / apartment,-5984.0,35787.2,56,0,Y,N,294,1,0,0.13,2,0
295,120,Commercial associate,Secondary,Widow,House / apartment,-5270.0,37910.56,62,0,Y,N,295,0,2,0.272,7,0
296,161,Working,Higher education,Married,House / apartment,-7827.0,16745.67,31,0,Y,Y,296,1,0,0.384,7,0
297,152,Working,Secondary,Single,House / apartment,-3433.0,23377.25,25,1,N,N,297,1,1,0.067,9,0
298,116,Working,Higher education,Married,Municipal apartment,-13363.0,37623.4,23,0,N,N,298,1,1,0.715,6,0
299,75,Working,Higher education,Married,House / apartment,-2521.0,42724.47,35,2,N,Y,299,0,1,0.174,3,1
300,113,Working,Incomplete higher,Civil marriage,Rented apartment,-7457.0,67759.6,22,0,Y,Y,300,1,0,0.299,0,0
301,164,Commercial associate,Higher education,Married,House / apartment,-14476.0,25008.68,22,1,N,Y,301,0,1,0.241,4,0
302,166,Pensioner,Higher education,Married,House / apartment,-11893.0,60082.68,28,2,N,Y,302,0,2,0.191,8,1
303,104,Pensioner,Lower secondary,Married,House / apartment,-6858.0,64918.24,50,2,N,Y,303,1,2,0.117,6,1
304,84,Commercial associate,Higher education,Single,House / apartment,-13907.0,66477.96,61,0,Y,Y,304,0,1,0.098,2,1
305,112,Working,Academic degree,Married,Rented apartment,-376.0,78123.56,25,1,Y,Y,305,1,0,0.187,7,0
306,99,Pensioner,Academic degree,Separated,Office apartment,-14896.0,29060.52,50,1,N,Y,306,0,0,0.427,4,0
307,153,Pensioner,Secondary,Married,House / apartment,-13261.0,62539.52,64,0,Y,Y,307,1,1,0.361,9,1
308,93,Working,Higher education,Married,House / apartment,-4448.0,108480.14,30,0,N,Y,308,1,1,0.355,1,1
309,146,Commercial associate,Higher education,Single,House / apartment,-11874.0,92053.15,53,0,N,N,309,0,3,0.177,1,1
310,128,Working,Higher education,Married,With parents,-13324.0,114849.75,44,0,Y,N,310,1,0,0.131,5,1
311,110,Pensioner,Higher education,Single,House / apartment,-7096.0,54636.17,39,0,Y,Y,311,0,1,0.089,2,1
312,82,Student,Higher education,Married,With parents,-4454.0,37558.92,50,0,N,Y,312,0,1,0.193,5,1
313,194,Working,Academic degree,Married,House / apartment,-6973.0,15698.46,45,0,Y,N,313,0,1,0.369,2,1
314,54,Pensioner,Higher education,Married,House / apartment,-10084.0,28022.64,31,2,Y,N,314,0,1,0.413,3,0
315,163,Commercial associate,Secondary,Separated,With parents,-2677.0,38699.02,55,0,N,Y,315,1,0,0.344,9,0
316,189,Student,Higher education,Single,House / apartment,-12066.0,41969.49,21,0,N,Y,316,1,0,0.212,5,0
317,169,Working,Secondary,Single,House / apartment,-1664.0,34327.81,37,0,N,Y,317,0,0,0.192,6,0
318,161,Pensioner,Incomplete higher,Married,House / apartment,-4936.0,57114.14,51,2,N,N,318,0,2,0.226,0,1
319,68,Working,Higher education,Single,House / apartment,-9844.0,53512.17,26,2,N,N,319,0,1,0.306,8,1
320,33,Working,Higher education,Married,House / apartment,-13958.0,49932.57,33,0,N,N,320,0,1,0.193,6,1
321,142,Working,Secondary,Separated,House / apartment,-630.0,69799.5,46,1,N,Y,321,0,2,0.427,8,0
322,21,Student,Secondary,Single,Rented apartment,-3374.0,39682.44,56,0,N,N,322,2,1,0.275,0,0
323,48,Pensioner,Secondary,Single,Rented apartment,-5367.0,80273.53,25,0,N,Y,323,0,2,0.347,5,1
324,148,Pensioner,Higher education,Married,Municipal apartment,-13155.0,28518.17,34,0,N,N,324,0,2,0.326,2,1
325,128,State servant,Higher education,Married,House / apartment,-11499.0,42761.31,35,0,N,Y,325,0,0,0.457,3,1
326,136,Working,Lower secondary,Married,With parents,-13459.0,56576.23,32,0,N,Y,326,1,1,0.215,2,0
327,135,Working,Lower secondary,Separated,House / apartment,-14534.0,20673.25,62,0,N,Y,327,1,0,0.216,4,0
328,195,Working,Higher education,Married,House / apartment,-12056.0,39075.7,28,0,Y,N,328,0,0,0.233,1,1
329,145,Working,Incomplete higher,Married,,,,51,0,N,N,329,0,1,0.278,1,1
330,128,Working,Higher education,Married,House / apartment,-13409.0,40444.92,46,0,N,Y,330,0,1,0.346,6,0
331,33,Working,Higher education,Married,House / apartment,-3993.0,21586.52,49,2,Y,Y,331,0,3,0.164,3,0
332,176,Working,Higher education,Married,House / apartment,-1478.0,32882.5,24,0,N,Y,332,1,1,0.187,3,0
333,187,Working,Higher education,Civil marriage,Rented apartment,-10928.0,26760.88,48,2,Y,Y,333,0,1,0.325,7,1
334,115,Working,Secondary,Single,House / apartment,-11428.0,61285.08,45,1,Y,Y,334,0,0,0.374,6,1
335,119,Working,Higher education,Civil marriage,Rented apartment,-2472.0,51677.58,60,2,Y,Y,335,0,0,0.393,1,1
336,22,Student,Higher education,Civil marriage,House / apartment,-5615.0,24278.41,52,1,Y,Y,336,0,1,0.119,4,1
337,158,Pensioner,Secondary,Married,House / apartment,-9022.0,23456.77,56,1,Y,N,337,0,1,0.379,2,1
338,38,State servant,Secondary,Married,House / apartment,-14707.0,35376.91,31,1,N,N,338,1,2,0.448,1,0
339,109,Working,Secondary,Married,With parents,-5887.0,49715.95,57,1,N,Y,339,0,2,0.574,4,0
340,51,Working,Incomplete higher,Separated,House / apartment,-9142.0,36230.61,30,0,N,Y,340,0,1,0.092,2,1
341,182,Pensioner,Higher education,Married,House / apartment,-13662.0,57388.66,58,0,N,Y,341,0,3,0.314,2,1
342,8,Working,Secondary,Married,House / apartment,-3610.0,56500.66,56,0,N,Y,342,0,1,0.314,7,1
343,27,Working,Secondary,Married,House / apartment,-2245.0,62288.79,47,2,Y,N,343,2,2,0.23,2,1
344,27,Working,Secondary,Married,With parents,-4394.0,25951.89,37,1,N,N,344,0,3,0.374,6,0
345,21,Working,Higher education,Married,House / apartment,-349.0,43298.84,27,0,Y,Y,345,0,1,0.177,7,0
346,30,Working,Higher education,Married,House / apartment,-1955.0,79534.38,29,0,N,N,346,0,1,0.198,4,1
347,97,Working,Incomplete higher,Single,Rented apartment,-9791.0,36230.66,55,3,Y,N,347,0,0,0.196,4,1
348,28,Commercial associate,Higher education,Civil marriage,House / apartment,-11525.0,33992.73,29,1,N,Y,348,1,0,0.115,2,0
349,111,Working,Incomplete higher,Married,With parents,-5267.0,39350.05,56,0,Y,N,349,0,0,0.256,6,1
350,192,Working,Secondary,Married,Municipal apartment,-12502.0,38908.39,50,0,N,Y,350,2,0,0.232,5,0
351,197,Pensioner,Secondary,Civil marriage,Rented apartment,-5901.0,51775.01,51,0,Y,Y,351,0,1,0.314,6,1
352,61,Working,Incomplete higher,Married,House / apartment,-9272.0,37733.93,39,1,N,N,352,1,0,0.418,9,0
353,48,Working,Secondary,Civil marriage,House / apartment,-7683.0,19753.5,61,1,N,N,353,1,2,0.094,3,0
354,147,Pensioner,Higher education,Married,House / apartment,-12507.0,83565.97,43,0,Y,Y,354,0,1,0.369,2,1
355,4,Working,Secondary,Single,With parents,-1756.0,61567.5,40,0,Y,Y,355,0,0,0.46,6,0
356,35,Working,Incomplete higher,Single,House / apartment,-4681.0,52422.27,26,0,Y,N,356,0,0,0.443,2,1
357,192,Working,Higher education,Single,House / apartment,-11912.0,46986.82,63,1,N,Y,357,1,1,0.435,2,0
358,49,Working,Higher education,Civil marriage,Municipal apartment,-8719.0,42394.86,44,1,Y,N,358,1,1,0.423,3,0
359,17,Commercial associate,Higher education,Married,House / apartment,-8205.0,34201.17,42,0,N,Y,359,1,1,0.159,9,0
360,172,Pensioner,Incomplete higher,Married,Rented apartment,-9373.0,21059.09,26,0,N,Y,360,1,1,0.326,0,0
361,158,Working,Higher education,Married,Municipal apartment,-2161.0,101961.19,44,1,Y,Y,361,0,1,0.495,1,1
362,46,Commercial associate,Secondary,Civil marriage,House / apartment,-11010.0,49483.87,62,1,Y,N,362,0,2,0.481,2,1
363,117,Working,Higher education,Married,House / apartment,-11249.0,23742.01,42,0,N,Y,363,0,0,0.635,5,1
364,6,Working,Higher education,Civil marriage,House / apartment,-591.0,30891.33,38,1,N,Y,364,0,1,0.162,3,1
365,99,Commercial associate,Secondary,Married,Office apartment,-7759.0,56219.35,36,0,Y,Y,365,1,1,0.233,8,0
366,124,Working,Higher education,Married,House / apartment,-12903.0,55716.93,56,1,N,Y,366,0,0,0.12,6,1
367,37,Working,Secondary,Single,House / apartment,-11826.0,35018.15,33,1,N,Y,367,0,1,0.197,4,0
368,24,Working,Secondary,Married,With parents,-14613.0,30180.74,57,0,Y,Y,368,0,1,0.149,9,1
369,93,Working,Incomplete higher,Married,Rented apartment,-280.0,37892.2,44,0,N,Y,369,1,0,0.079,8,0
370,46,Working,Higher education,Married,Municipal apartment,-14702.0,20573.57,39,1,Y,Y,370,0,0,0.234,6,1
371,181,Pensioner,Incomplete higher,Married,House / apartment,-10566.0,39575.0,40,1,Y,N,371,0,3,0.103,5,1
372,95,Working,Secondary,Single,House / apartment,-3348.0,39764.87,47,0,Y,Y,372,0,2,0.158,3,1
373,99,Working,Incomplete higher,Single,House / apartment,-10939.0,97439.91,37,0,N,Y,373,0,1,0.108,4,1
374,188,Working,Higher education,Married,House / apartment,-14527.0,40022.29,36,0,N,Y,374,0,2,0.312,5,0
375,116,Commercial associate,Secondary,Married,Rented apartment,-2097.0,54928.18,21,2,N,Y,375,0,0,0.529,0,0
376,191,Commercial associate,Incomplete higher,Married,With parents,-9943.0,100632.38,41,0,Y,N,376,2,0,0.389,1,1
377,160,Commercial associate,Incomplete higher,Married,With parents,-1921.0,30324.77,47,2,N,N,377,1,3,0.156,1,0
378,161,Pensioner,Higher education,Widow,With parents,-3595.0,37007.99,21,0,Y,Y,378,0,1,0.358,6,1
379,67,Pensioner,Higher education,Civil marriage,House / apartment,-9711.0,38455.93,50,1,N,N,379,0,2,0.26,2,1
380,128,Working,Higher education,Married,House / apartment,-10892.0,23073.48,40,0,Y,N,380,1,0,0.484,3,0
381,18,Working,Higher education,Married,House / apartment,-6360.0,43578.77,44,1,N,N,381,0,0,0.577,8,1
382,25,Pensioner,Higher education,Separated,House / apartment,-12779.0,82745.61,22,0,Y,N,382,0,0,0.513,4,1
383,54,Student,Higher education,Married,With parents,-1015.0,71718.17,35,2,N,Y,383,1,1,0.088,2,0
384,58,Pensioner,Incomplete higher,Married,House / apartment,-4826.0,83451.64,49,0,N,N,384,1,4,0.042,6,0
385,67,Working,Higher education,Single,With parents,-9749.0,36856.58,55,1,N,N,385,0,0,0.164,4,1
386,104,Working,Secondary,Married,With parents,-11389.0,29491.82,33,0,N,Y,386,0,0,0.238,6,0
387,174,Working,Higher education,Married,House / apartment,-12358.0,135296.36,39,0,Y,Y,387,0,1,0.329,8,1
388,24,Commercial associate,Higher education,Widow,House / apartment,-13080.0,53995.05,21,1,N,N,388,0,2,0.23,9,1
389,114,Working,Higher education,Single,House / apartment,-7925.0,23728.48,36,1,Y,Y,389,0,3,0.399,0,0
390,32,Working,Higher education,Married,House / apartment,-9006.0,155154.7,63,3,Y,N,390,1,1,0.026,5,0
391,175,Pensioner,Secondary,Married,With parents,-12684.0,47075.55,23,0,N,Y,391,0,2,0.695,8,0
392,86,Working,Incomplete higher,Married,House / apartment,-13726.0,13012.75,60,2,Y,Y,392,2,1,0.117,0,0
393,151,Pensioner,Higher education,Single,Municipal apartment,-1319.0,94328.44,26,0,Y,N,393,0,1,0.031,5,1
394,194,Working,Higher education,Married,With parents,-47.0,17332.44,51,0,Y,N,394,0,3,0.252,2,0
395,127,Working,Higher education,Married,House / apartment,-1940.0,55814.41,25,0,N,Y,395,0,0,0.101,9,1
396,155,Working,Incomplete higher,Separated,With parents,-139.0,71617.89,46,0,N,N,396,0,0,0.269,7,1
397,130,Pensioner,Secondary,Married,With parents,-5193.0,66611.15,48,1,Y,Y,397,0,0,0.242,9,0
398,17,Working,Secondary,Married,With parents,-10017.0,98739.49,35,0,N,Y,398,0,1,0.044,6,1
399,104,Working,Secondary,Married,House / apartment,-487.0,77474.73,29,1,N,Y,399,2,1,0.156,3,0
400,161,State servant,Incomplete higher,Married,House / apartment,-7166.0,113038.78,42,1,Y,Y,400,0,1,0.131,3,1
401,137,Working,Higher education,Married,House / apartment,-11382.0,47011.89,57,1,N,Y,401,1,1,0.304,7,0
402,43,Commercial associate,Higher education,Separated,House / apartment,-4502.0,40695.51,41,1,N,N,402,0,1,0.379,5,0
403,176,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-14741.0,41940.46,62,0,Y,N,403,1,1,0.313,6,0
404,39,Working,Secondary,Married,With parents,-11794.0,90956.93,49,0,N,Y,404,0,0,0.258,4,1
405,170,Commercial associate,Secondary,Married,Rented apartment,-5296.0,36764.19,46,0,Y,N,405,2,1,0.142,3,0
406,26,Working,Secondary,Single,House / apartment,-2070.0,71777.9,26,0,Y,N,406,1,0,0.351,0,1
407,99,Commercial associate,Higher education,Married,House / apartment,-4680.0,33291.01,31,1,N,Y,407,1,0,0.381,6,0
408,50,Working,Secondary,Married,With parents,-3370.0,33563.02,56,1,N,Y,408,2,0,0.45,3,0
409,153,Commercial associate,Secondary,Separated,House / apartment,-9822.0,83527.24,40,1,N,N,409,2,0,0.159,4,1
410,152,Working,Higher education,Married,House / apartment,-9642.0,59664.93,64,1,N,N,410,2,0,0.428,4,1
411,13,Commercial associate,Secondary,Married,House / apartment,-4632.0,18548.82,40,0,N,N,411,0,0,0.319,1,1
412,60,Working,Incomplete higher,Married,House / apartment,-10493.0,33382.37,47,0,N,Y,412,0,0,0.194,1,1
413,135,Working,Higher education,Married,House / apartment,-8542.0,15415.29,26,1,Y,N,413,0,1,0.267,8,1
414,57,Working,Higher education,Married,House / apartment,-7459.0,41399.01,53,1,N,N,414,0,0,0.676,5,1
415,36,Working,Higher education,Married,House / apartment,-11492.0,43345.51,50,2,N,N,415,0,0,0.431,7,0
416,173,Pensioner,Secondary,Married,Municipal apartment,-7695.0,39603.84,54,0,N,Y,416,2,2,0.248,5,0
417,20,Working,Higher education,Single,House / apartment,-210.0,84366.16,25,1,N,Y,417,1,1,0.191,2,0
418,65,State servant,Secondary,Married,Rented apartment,-2098.0,59034.32,36,1,Y,Y,418,1,1,0.509,2,1
419,8,State servant,Incomplete higher,Married,House / apartment,-10006.0,148692.1,32,3,N,Y,419,0,1,0.508,4,0
420,144,Commercial associate,Higher education,Single,Rented apartment,-3728.0,62339.68,32,0,Y,Y,420,0,1,0.223,2,1
421,142,Working,Incomplete higher,Civil marriage,House / apartment,-6577.0,62858.12,31,2,N,N,421,0,1,0.422,1,1
422,115,Working,Academic degree,Married,House / apartment,-8246.0,55403.46,41,0,N,Y,422,0,1,0.465,3,1
423,143,Pensioner,Higher education,Married,House / apartment,-6079.0,43431.66,27,0,Y,Y,423,0,1,0.338,3,1
424,92,Working,Higher education,Married,Municipal apartment,-3796.0,36594.67,54,0,N,Y,424,1,3,0.148,8,0
425,98,Working,Lower secondary,Single,House / apartment,-9484.0,44101.87,49,0,N,Y,425,0,1,0.327,6,0
426,66,Commercial associate,Lower secondary,Married,House / apartment,-9132.0,45022.37,26,2,N,Y,426,1,0,0.343,7,1
427,32,Pensioner,Higher education,Married,Rented apartment,-9201.0,46986.06,56,2,Y,Y,427,1,1,0.535,0,0
428,191,Pensioner,Higher education,Married,House / apartment,-12071.0,65263.89,54,1,N,N,428,0,0,0.382,6,1
429,86,Working,Higher education,Married,House / apartment,-1115.0,56107.97,28,1,N,N,429,0,1,0.187,9,1
430,51,Commercial associate,Academic degree,Married,House / apartment,-6491.0,38846.85,57,4,N,Y,430,0,0,0.311,8,1
431,153,Working,Higher education,Married,House / apartment,-13470.0,35166.01,30,0,Y,N,431,0,3,0.209,8,1
432,186,Working,Secondary,Civil marriage,House / apartment,-143.0,54226.51,36,0,N,Y,432,0,2,0.376,4,1
433,63,Pensioner,Incomplete higher,Single,House / apartment,-7087.0,32304.68,22,0,N,N,433,1,0,0.352,0,0
434,190,Working,Higher education,Married,Rented apartment,-5698.0,40453.31,39,0,N,N,434,0,1,0.488,5,1
435,125,Working,Secondary,Married,With parents,-14285.0,38595.64,27,0,Y,Y,435,1,2,0.467,2,0
436,150,Working,Higher education,Married,House / apartment,-5467.0,146052.45,22,1,Y,Y,436,0,1,0.55,6,1
