ApplicantID,UserID,EmploymentDays,AnnualIncome,Age,NumChildren,OwnsCar,OwnsRealty,HistoryID,PastDefaults,OverdueMonths,CreditUtilization,ExistingCreditLines,Approved,YearsEmployed,IncomePerFamilyMember,HasPastDefault,HighUtilization,IncomeType_Pensioner,IncomeType_State servant,IncomeType_Student,IncomeType_Working,EducationType_Higher education,EducationType_Incomplete higher,EducationType_Lower secondary,EducationType_Secondary,FamilyStatus_Married,FamilyStatus_Separated,FamilyStatus_Single,FamilyStatus_Widow,HousingType_Municipal apartment,HousingType_Office apartment,HousingType_Rented apartment,HousingType_With parents
164,66,-4434.0,42546.2,43,0,1,1,164,0,2,0.456,1,0,12.14,42546.2,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
165,170,-5944.0,52528.61,52,0,1,1,165,1,4,0.147,9,0,16.27,52528.61,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
166,45,-4232.0,37883.82,37,1,0,0,166,0,0,0.526,0,1,11.59,18941.91,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
167,62,-2893.0,37421.35,60,1,0,1,167,0,0,0.496,6,0,7.92,18710.68,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
168,185,-1416.0,80678.08,40,1,1,1,168,0,1,0.186,7,1,3.88,40339.04,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
169,134,-12074.0,83693.0,50,0,0,1,169,0,0,0.195,4,1,33.06,83693.0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
170,28,-777.0,40498.58,48,1,0,1,170,0,0,0.211,7,0,2.13,20249.29,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
171,28,-7458.0,41054.24,43,0,1,1,171,0,1,0.786,7,0,20.42,41054.24,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
172,108,-10571.0,43080.49,39,0,1,1,172,0,0,0.304,3,0,28.94,43080.49,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
173,44,-7590.0,132984.17,45,0,0,0,173,0,2,0.482,9,1,20.78,132984.17,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
174,84,-1069.0,49396.41,44,1,1,0,174,1,1,0.145,2,1,2.93,24698.2,1,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
175,30,-7782.0,99404.98,21,2,0,1,175,0,2,0.242,8,0,21.31,33134.99,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
176,190,-7975.0,68146.0,48,1,0,1,176,0,1,0.519,3,1,21.83,34073.0,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
177,75,-12603.0,46761.27,49,2,0,0,177,2,2,0.265,5,0,34.51,15587.09,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
178,128,-12779.0,36631.93,64,0,1,1,178,0,0,0.692,1,0,34.99,36631.93,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
179,92,-549.0,69608.04,55,0,0,1,179,0,2,0.178,6,1,1.5,69608.04,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
180,190,-9186.0,34414.77,37,3,0,1,180,0,0,0.058,6,0,25.15,8603.69,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
181,129,-8496.0,41194.87,31,0,1,1,181,0,1,0.441,5,0,23.26,41194.87,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
182,121,-7478.0,65938.57,57,2,1,1,182,1,0,0.123,0,0,20.47,21979.52,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
183,27,-9215.0,43990.85,27,0,0,0,183,0,0,0.241,1,0,25.23,43990.85,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
184,190,-5026.0,41038.72,46,1,0,1,184,0,1,0.748,2,0,13.76,20519.36,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
185,121,-8781.0,42677.42,43,0,0,0,185,1,2,0.554,2,0,24.04,42677.42,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
186,116,-11002.0,35989.54,38,0,0,0,186,1,1,0.24,5,0,30.12,35989.54,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
187,3,-7646.5,48869.020000000004,49,1,0,0,187,1,3,0.214,7,0,20.93,24434.51,1,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
188,103,-1608.0,49826.91,59,0,1,1,188,0,3,0.335,2,1,4.4,49826.91,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
189,198,-2641.0,26628.11,54,2,0,1,189,1,0,0.25,3,0,7.23,8876.04,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
190,155,-10453.0,39365.3,58,1,1,1,190,0,0,0.745,8,0,28.62,19682.65,0,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
191,137,-3850.0,41557.42,28,1,1,1,191,0,1,0.33,7,0,10.54,20778.71,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
192,62,-5030.0,41426.67,41,0,0,0,192,0,0,0.463,7,0,13.77,41426.67,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
193,165,-7646.5,48869.020000000004,41,0,0,1,193,1,0,0.457,0,0,20.93,48869.02,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
194,51,-5983.0,35739.54,56,2,0,0,194,0,1,0.338,8,1,16.38,11913.18,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
195,172,-11339.0,165502.87,37,3,1,0,195,1,2,0.188,6,1,31.04,41375.72,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
196,152,-1377.0,91445.64,36,1,1,0,196,0,0,0.065,9,1,3.77,45722.82,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
197,59,-3439.0,91247.55,35,1,0,1,197,0,1,0.227,3,1,9.42,45623.78,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
198,118,-3713.0,30786.62,35,1,1,0,198,1,1,0.178,5,0,10.17,15393.31,1,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
199,160,-7646.5,48869.020000000004,60,2,1,0,199,1,0,0.135,0,1,20.93,16289.67,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
200,96,-14949.0,42083.83,37,0,0,1,200,0,1,0.123,7,1,40.93,42083.83,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
201,180,-8942.0,55942.89,21,1,1,1,201,0,1,0.032,8,0,24.48,27971.44,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
202,113,-3447.0,45575.18,33,1,0,1,202,0,1,0.108,8,1,9.44,22787.59,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
203,62,-11485.0,38622.09,58,1,0,1,203,3,1,0.212,8,0,31.44,19311.04,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
204,186,-2246.0,22394.16,30,1,0,1,204,0,4,0.144,0,0,6.15,11197.08,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
205,52,-11670.0,36226.15,53,1,0,1,205,0,1,0.325,9,0,31.95,18113.08,0,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
206,12,-7509.0,43941.48,46,0,1,1,206,0,0,0.567,9,0,20.56,43941.48,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
207,39,-13326.0,39225.6,32,0,0,0,207,1,0,0.107,9,0,36.48,39225.6,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
208,130,-8972.0,39125.26,39,1,1,1,208,1,1,0.297,8,0,24.56,19562.63,1,0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
209,131,-3943.0,34227.02,35,0,1,0,209,1,2,0.403,9,0,10.8,34227.02,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
210,113,-13639.0,103227.06,25,0,0,1,210,0,1,0.088,5,1,37.34,103227.06,0,0,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
211,101,-6022.0,67427.03,22,0,1,0,211,0,2,0.516,5,0,16.49,67427.03,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
212,113,-14445.0,75373.01,34,1,1,1,212,1,0,0.306,0,0,39.55,37686.5,1,0,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
213,184,-4769.0,55422.86,49,1,1,0,213,0,1,0.323,1,1,13.06,27711.43,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
214,81,-406.0,26881.83,61,0,1,1,214,0,3,0.07,9,0,1.11,26881.83,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
215,187,-7208.0,68342.97,21,1,0,1,215,2,2,0.207,7,1,19.73,34171.48,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
216,113,-5046.0,89922.2,33,1,0,0,216,1,1,0.307,1,0,13.82,44961.1,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
217,2,-12888.0,96021.41,52,0,0,0,217,0,2,0.117,9,1,35.29,96021.41,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
218,130,-12790.0,64902.23,54,0,0,1,218,0,1,0.088,8,1,35.02,64902.23,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
219,54,-13299.0,49042.59,34,1,1,0,219,0,1,0.262,3,1,36.41,24521.3,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
220,87,-4722.0,48979.09,58,1,1,1,220,0,0,0.399,3,1,12.93,24489.54,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
221,129,-12288.0,61911.0,58,0,1,1,221,1,0,0.205,4,1,33.64,61911.0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
222,147,-8537.0,23424.7,61,0,0,0,222,0,3,0.286,6,0,23.37,23424.7,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
223,126,-4401.0,65340.07,35,1,0,1,223,0,0,0.301,0,1,12.05,32670.04,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
224,130,-12684.0,39396.87,59,2,0,1,224,0,1,0.454,8,0,34.73,13132.29,0,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
225,53,-341.0,132489.68,26,0,0,1,225,0,1,0.407,5,0,0.93,132489.68,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
226,172,-8531.0,42820.67,49,0,1,1,226,0,0,0.136,4,0,23.36,42820.67,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
227,160,-13390.0,53505.6,57,0,1,1,227,1,1,0.571,4,0,36.66,53505.6,1,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
228,198,-10648.0,52319.47,39,0,0,1,228,0,1,0.511,0,1,29.15,52319.47,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
229,160,-8657.0,35901.64,21,1,0,0,229,0,0,0.324,0,1,23.7,17950.82,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
230,68,-10295.0,60221.57,41,2,1,1,230,1,0,0.269,6,1,28.19,20073.86,1,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
231,183,-5681.0,57178.92,59,0,0,1,231,0,0,0.378,1,1,15.55,57178.92,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
232,184,-9509.0,77672.94,38,0,0,0,232,0,0,0.337,3,1,26.03,77672.94,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
233,123,-5904.0,67792.13,47,0,0,1,233,0,0,0.436,7,1,16.16,67792.13,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
234,145,-6645.0,53327.98,48,0,0,1,234,1,0,0.088,5,1,18.19,53327.98,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
235,38,-5672.0,33912.84,28,0,0,0,235,1,1,0.326,3,0,15.53,33912.84,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
236,24,-10290.0,34359.3,51,2,1,0,236,0,0,0.139,6,0,28.17,11453.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
237,69,-12975.0,103327.09,32,2,1,1,237,2,0,0.192,6,1,35.52,34442.36,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
238,116,-14895.0,50981.39,62,0,1,0,238,0,2,0.16,0,1,40.78,50981.39,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
239,98,-7646.5,48869.020000000004,26,3,1,0,239,0,0,0.486,0,0,20.93,12217.26,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
240,198,-10541.0,33920.8,46,0,0,0,240,2,1,0.61,4,0,28.86,33920.8,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
241,139,-11908.0,131559.56,36,0,1,1,241,0,2,0.149,6,1,32.6,131559.56,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
242,144,-4787.0,32061.75,50,1,0,1,242,0,0,0.181,5,1,13.11,16030.88,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
243,97,-5656.0,40244.41,39,0,0,1,243,1,2,0.047,0,0,15.49,40244.41,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
244,124,-14302.0,59812.18,38,1,0,0,244,0,0,0.531,6,1,39.16,29906.09,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
245,187,-2941.0,76794.81,44,0,0,0,245,1,2,0.079,0,0,8.05,76794.81,1,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
246,70,-3538.0,66511.89,40,1,0,0,246,0,1,0.207,1,1,9.69,33255.94,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
247,93,-6062.0,20725.08,27,0,0,1,247,0,1,0.133,9,1,16.6,20725.08,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
248,3,-8929.0,37889.09,27,0,0,1,248,0,0,0.294,6,0,24.45,37889.09,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
249,148,-9261.0,29275.74,36,1,1,1,249,0,0,0.442,0,1,25.36,14637.87,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
250,187,-5848.0,26328.55,62,0,1,0,250,0,1,0.232,4,1,16.01,26328.55,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
251,164,-11509.0,48664.03,34,1,0,1,251,0,0,0.22,2,0,31.51,24332.02,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
252,147,-11703.0,18954.43,32,0,1,0,252,0,1,0.439,3,0,32.04,18954.43,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
253,90,-12023.0,76876.7,49,1,0,0,253,0,0,0.131,7,1,32.92,38438.35,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
254,195,-14792.0,68538.79,35,0,0,1,254,0,0,0.059,8,1,40.5,68538.79,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
255,147,-11684.0,101593.46,28,1,0,1,255,0,0,0.291,5,1,31.99,50796.73,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
256,148,-9593.0,30333.55,59,1,0,1,256,0,2,0.232,1,0,26.26,15166.78,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
257,96,-7767.0,31706.92,29,0,1,0,257,0,0,0.317,1,1,21.26,31706.92,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
258,199,-13109.0,78705.92,48,1,1,1,258,1,2,0.17,8,0,35.89,39352.96,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
259,52,-5632.0,81430.65,47,0,0,1,259,0,0,0.451,8,0,15.42,81430.65,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
260,161,-174.0,89939.81,27,1,0,0,260,0,1,0.146,9,1,0.48,44969.9,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
261,168,-11494.0,82402.68,64,1,0,1,261,0,2,0.203,6,1,31.47,41201.34,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
262,128,-12961.0,54101.4,34,0,0,1,262,1,0,0.203,3,0,35.49,54101.4,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
263,39,-11711.0,39853.72,31,1,0,0,263,0,1,0.113,3,1,32.06,19926.86,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
264,82,-5356.0,68237.5,52,1,0,0,264,0,0,0.342,1,1,14.66,34118.75,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
265,104,-8355.0,40181.7,48,0,1,1,265,1,0,0.47,9,0,22.87,40181.7,1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
266,129,-10239.0,51399.19,26,0,0,1,266,0,0,0.122,5,1,28.03,51399.19,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
267,11,-2948.0,41282.7,55,0,0,0,267,1,0,0.557,6,0,8.07,41282.7,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
268,185,-13383.0,55269.95,26,3,1,0,268,1,2,0.192,6,0,36.64,13817.49,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
269,178,-6814.0,85727.6,44,1,0,1,269,0,3,0.323,5,1,18.66,42863.8,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
270,151,-444.0,41887.71,29,0,0,0,270,0,1,0.623,5,0,1.22,41887.71,0,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
271,159,-14566.0,39119.54,22,1,1,0,271,0,2,0.212,4,1,39.88,19559.77,0,0,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
272,42,-4481.0,46734.54,58,0,0,1,272,0,2,0.702,7,0,12.27,46734.54,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
273,99,-13354.0,28838.28,34,1,1,1,273,0,1,0.456,4,0,36.56,14419.14,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
